36.397 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:00.0053 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
   (sec),    (deg),    (deg),    (deg),     (Hz),    (deg),    (deg),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),      (m)

468.28669958,   -1.052,   19.574,  179.138,    0.619,  164.940,  178.517,  -0.058330,  -0.988091,  -0.142383,  -0.201801,   0.151352,  -0.967662,   0.977688,  -0.027710,  -0.208226,  -163.88,    77.87,   -81.29,    -1.59,  -171.63,   -12.02,     4.93,   -63.22,    68.263339,  -147.092626,  173039.17
468.29669866,   -1.053,   19.576, -178.622,    0.622,  164.943,  178.515,  -0.058344,  -0.992901,  -0.103649,  -0.201821,   0.113413,  -0.972834,   0.977683,  -0.035840,  -0.207005,  -163.88,    77.87,   -83.48,    -2.05,  -173.92,   -11.95,     4.93,   -63.22,    68.263410,  -147.092609,  173022.95
468.30669874,   -1.054,   19.577, -176.394,    0.620,  164.945,  178.514,  -0.058358,  -0.996180,  -0.064964,  -0.201840,   0.075505,  -0.976504,   0.977678,  -0.043874,  -0.205475,  -163.87,    77.87,   -85.67,    -2.51,  -176.19,   -11.86,     4.93,   -63.22,    68.263482,  -147.092593,  173006.73
468.31669982,   -1.054,   19.578, -174.172,    0.617,  164.947,  178.512,  -0.058370,  -0.997949,  -0.026287,  -0.201862,   0.037587,  -0.978693,   0.977673,  -0.051820,  -0.203642,  -163.87,    77.87,   -87.84,    -2.97,  -178.46,   -11.75,     4.93,   -63.22,    68.263553,  -147.092576,  172990.51
468.32669890,   -1.055,   19.579, -171.935,    0.619,  164.950,  178.511,  -0.058380,  -0.998214,   0.012683,  -0.201883,  -0.000637,  -0.979409,   0.977668,  -0.059738,  -0.201486,  -163.87,    77.87,   -90.04,    -3.42,   179.26,   -11.62,     4.93,   -63.22,    68.263624,  -147.092560,  172974.29
468.33669898,   -1.055,   19.580, -169.703,    0.620,  164.952,  178.510,  -0.058392,  -0.996961,   0.051562,  -0.201903,  -0.038789,  -0.978637,   0.977663,  -0.067555,  -0.199024,  -163.87,    77.87,   -92.23,    -3.87,   176.98,   -11.48,     4.93,   -63.22,    68.263695,  -147.092543,  172958.07
468.34669807,   -1.056,   19.582, -167.486,    0.619,  164.955,  178.508,  -0.058402,  -0.994220,   0.090083,  -0.201926,  -0.076607,  -0.976400,   0.977658,  -0.075214,  -0.196285,  -163.87,    77.87,   -94.41,    -4.31,   174.73,   -11.32,     4.93,   -63.22,    68.263766,  -147.092526,  172941.86
468.35669915,   -1.056,   19.583, -165.267,    0.616,  164.957,  178.507,  -0.058412,  -0.989986,   0.128510,  -0.201948,  -0.114350,  -0.972698,   0.977653,  -0.082770,  -0.193246,  -163.87,    77.86,   -96.59,    -4.75,   172.47,   -11.14,     4.93,   -63.22,    68.263838,  -147.092510,  172925.63
468.36669923,   -1.056,   19.584, -163.028,    0.619,  164.960,  178.505,  -0.058421,  -0.984209,   0.167090,  -0.201971,  -0.152261,  -0.967483,   0.977647,  -0.090268,  -0.189887,  -163.87,    77.86,   -98.79,    -5.18,   170.20,   -10.95,     4.93,   -63.23,    68.263909,  -147.092493,  172909.41
468.37669831,   -1.057,   19.586, -160.791,    0.622,  164.962,  178.504,  -0.058431,  -0.976935,   0.205389,  -0.201993,  -0.189915,  -0.960797,   0.977642,  -0.097627,  -0.186237,  -163.87,    77.86,  -101.00,    -5.60,   167.93,   -10.73,     4.93,   -63.23,    68.263980,  -147.092477,  172893.20
468.38669939,   -1.057,   19.587, -158.569,    0.619,  164.965,  178.502,  -0.058439,  -0.968235,   0.243118,  -0.202016,  -0.227026,  -0.952706,   0.977637,  -0.104789,  -0.182332,  -163.87,    77.86,  -103.20,    -6.02,   165.68,   -10.51,     4.93,   -63.23,    68.264051,  -147.092460,  172876.97
468.39669847,   -1.057,   19.588, -156.333,    0.621,  164.967,  178.501,  -0.058446,  -0.958014,   0.280700,  -0.202038,  -0.264011,  -0.943122,   0.977632,  -0.111834,  -0.178125,  -163.87,    77.86,  -105.41,    -6.42,   163.43,   -10.26,     4.93,   -63.23,    68.264122,  -147.092443,  172860.76
468.40669856,   -1.058,   19.590, -154.103,    0.620,  164.970,  178.499,  -0.058454,  -0.946361,   0.317779,  -0.202061,  -0.300519,  -0.932126,   0.977627,  -0.118698,  -0.173656,  -163.87,    77.86,  -107.62,    -6.82,   161.17,   -10.00,     4.93,   -63.23,    68.264194,  -147.092427,  172844.52
468.41669764,   -1.058,   19.591, -151.874,    0.619,  164.972,  178.498,  -0.058459,  -0.933289,   0.354337,  -0.202083,  -0.336532,  -0.919733,   0.977622,  -0.125372,  -0.168929,  -163.87,    77.86,  -109.83,    -7.20,   158.93,    -9.73,     4.94,   -63.23,    68.264265,  -147.092410,  172828.28
468.42669872,   -1.058,   19.592, -149.643,    0.620,  164.975,  178.497,  -0.058465,  -0.918783,   0.390410,  -0.202106,  -0.372087,  -0.905927,   0.977617,  -0.131870,  -0.163938,  -163.87,    77.85,  -112.05,    -7.58,   156.69,    -9.44,     4.94,   -63.23,    68.264336,  -147.092394,  172812.04
468.43669880,   -1.058,   19.594, -147.414,    0.619,  164.977,  178.495,  -0.058472,  -0.902901,   0.425852,  -0.202132,  -0.407038,  -0.890765,   0.977611,  -0.138163,  -0.158705,  -163.87,    77.85,  -114.27,    -7.94,   154.45,    -9.13,     4.94,   -63.23,    68.264407,  -147.092377,  172795.80
468.44669788,   -1.058,   19.595, -145.194,    0.619,  164.980,  178.494,  -0.058476,  -0.885731,   0.460502,  -0.202153,  -0.441228,  -0.874329,   0.977607,  -0.144219,  -0.153252,  -163.87,    77.85,  -116.48,    -8.29,   152.22,    -8.82,     4.94,   -63.24,    68.264478,  -147.092360,  172779.56
468.45669897,   -1.058,   19.596, -142.960,    0.621,  164.982,  178.492,  -0.058479,  -0.867108,   0.494676,  -0.202179,  -0.474968,  -0.856463,   0.977601,  -0.150098,  -0.147535,  -163.87,    77.85,  -118.71,    -8.63,   149.99,    -8.48,     4.94,   -63.24,    68.264550,  -147.092344,  172763.33
468.46669805,   -1.058,   19.598, -140.717,    0.620,  164.984,  178.491,  -0.058483,  -0.847078,   0.528241,  -0.202200,  -0.508127,  -0.837211,   0.977596,  -0.155773,  -0.141563,  -163.87,    77.85,  -120.96,    -8.96,   147.75,    -8.14,     4.94,   -63.24,    68.264621,  -147.092327,  172747.12
468.47669813,   -1.058,   19.599, -138.489,    0.619,  164.987,  178.489,  -0.058486,  -0.825903,   0.560770,  -0.202226,  -0.540283,  -0.816822,   0.977591,  -0.161175,  -0.135420,  -163.87,    77.85,  -123.19,    -9.28,   145.53,    -7.78,     4.94,   -63.24,    68.264692,  -147.092311,  172730.90
468.48669921,   -1.058,   19.600, -136.267,    0.619,  164.989,  178.488,  -0.058489,  -0.803540,   0.592370,  -0.202249,  -0.571542,  -0.795258,   0.977586,  -0.166320,  -0.129087,  -163.87,    77.85,  -125.42,    -9.57,   143.32,    -7.42,     4.94,   -63.24,    68.264763,  -147.092294,  172714.67
468.49669829,   -1.058,   19.602, -134.038,    0.619,  164.992,  178.487,  -0.058489,  -0.779897,   0.623168,  -0.202273,  -0.602030,  -0.772428,   0.977581,  -0.171229,  -0.122540,  -163.87,    77.84,  -127.67,    -9.86,   141.10,    -7.04,     4.94,   -63.24,    68.264834,  -147.092277,  172698.46
468.50669837,   -1.057,   19.603, -131.804,    0.620,  164.994,  178.486,  -0.058488,  -0.755014,   0.653095,  -0.202297,  -0.631677,  -0.748371,   0.977576,  -0.175890,  -0.115791,  -163.87,    77.84,  -129.92,   -10.13,   138.89,    -6.65,     4.94,   -63.24,    68.264906,  -147.092261,  172682.22
468.51669746,   -1.057,   19.604, -129.576,    0.619,  164.997,  178.484,  -0.058489,  -0.729055,   0.681951,  -0.202320,  -0.660288,  -0.723247,   0.977571,  -0.180274,  -0.108883,  -163.88,    77.84,  -132.17,   -10.39,   136.68,    -6.25,     4.94,   -63.24,    68.264977,  -147.092244,  172665.98
468.52669854,   -1.057,   19.605, -127.346,    0.619,  165.000,  178.483,  -0.058488,  -0.701960,   0.709811,  -0.202342,  -0.687933,  -0.696998,   0.977567,  -0.184390,  -0.101800,  -163.88,    77.84,  -134.42,   -10.63,   134.48,    -5.84,     4.94,   -63.24,    68.265048,  -147.092228,  172649.74
468.53669762,   -1.057,   19.607, -125.109,    0.621,  165.002,  178.482,  -0.058485,  -0.673719,   0.736670,  -0.202364,  -0.714611,  -0.669612,   0.977563,  -0.188237,  -0.094543,  -163.88,    77.84,  -136.69,   -10.85,   132.27,    -5.42,     4.94,   -63.25,    68.265119,  -147.092211,  172633.50
468.54669770,   -1.056,   19.608, -122.877,    0.620,  165.005,  178.481,  -0.058481,  -0.644518,   0.762349,  -0.202387,  -0.740143,  -0.641270,   0.977558,  -0.191792,  -0.087158,  -163.88,    77.84,  -138.95,   -11.06,   130.07,    -5.00,     4.94,   -63.25,    68.265190,  -147.092194,  172617.26
468.55669878,   -1.056,   19.609, -120.651,    0.618,  165.008,  178.480,  -0.058478,  -0.614427,   0.786804,  -0.202409,  -0.764484,  -0.612041,   0.977553,  -0.195047,  -0.079660,  -163.89,    77.84,  -141.21,   -11.25,   127.88,    -4.57,     4.94,   -63.25,    68.265262,  -147.092178,  172601.01
468.56669787,   -1.055,   19.610, -118.418,    0.620,  165.010,  178.478,  -0.058475,  -0.583314,   0.810139,  -0.202431,  -0.787739,  -0.581797,   0.977549,  -0.198018,  -0.072017,  -163.89,    77.84,  -143.48,   -11.42,   125.68,    -4.13,     4.94,   -63.25,    68.265333,  -147.092161,  172584.75
468.57669795,   -1.055,   19.611, -116.186,    0.620,  165.013,  178.477,  -0.058474,  -0.551318,   0.832243,  -0.202453,  -0.809797,  -0.550674,   0.977545,  -0.200690,  -0.064264,  -163.89,    77.83,  -145.75,   -11.58,   123.49,    -3.68,     4.94,   -63.25,    68.265404,  -147.092145,  172568.49
468.58669703,   -1.055,   19.612, -113.962,    0.619,  165.015,  178.476,  -0.058469,  -0.518600,   0.853015,  -0.202474,  -0.830557,  -0.518825,   0.977541,  -0.203049,  -0.056441,  -163.89,    77.83,  -148.02,   -11.72,   121.31,    -3.24,     4.94,   -63.25,    68.265475,  -147.092128,  172552.23
468.59669811,   -1.054,   19.614, -111.730,    0.620,  165.018,  178.475,  -0.058464,  -0.484999,   0.872558,  -0.202496,  -0.850121,  -0.486096,   0.977536,  -0.205109,  -0.048509,  -163.90,    77.83,  -150.30,   -11.84,   119.12,    -2.78,     4.94,   -63.25,    68.265546,  -147.092111,  172535.97
468.60669819,   -1.054,   19.615, -109.495,    0.620,  165.020,  178.474,  -0.058459,  -0.450593,   0.890814,  -0.202516,  -0.868432,  -0.452562,   0.977532,  -0.206861,  -0.040485,  -163.90,    77.83,  -152.58,   -11.94,   116.93,    -2.32,     4.94,   -63.25,    68.265618,  -147.092095,  172519.72
468.61669727,   -1.053,   19.616, -107.267,    0.619,  165.023,  178.473,  -0.058456,  -0.415624,   0.907656,  -0.202540,  -0.885363,  -0.418461,   0.977528,  -0.208298,  -0.032426,  -163.90,    77.83,  -154.85,   -12.02,   114.75,    -1.86,     4.94,   -63.26,    68.265689,  -147.092078,  172503.48
468.62669836,   -1.053,   19.617, -105.036,    0.620,  165.025,  178.472,  -0.058451,  -0.379974,   0.923149,  -0.202560,  -0.900979,  -0.383675,   0.977524,  -0.209419,  -0.024304,  -163.90,    77.83,  -157.13,   -12.09,   112.57,    -1.39,     4.94,   -63.26,    68.265760,  -147.092062,  172487.24
468.63669744,   -1.052,   19.618, -102.798,    0.622,  165.028,  178.471,  -0.058446,  -0.343645,   0.937279,  -0.202580,  -0.915267,  -0.348206,   0.977520,  -0.210225,  -0.016122,  -163.91,    77.83,  -159.42,   -12.14,   110.38,    -0.92,     4.94,   -63.26,    68.265831,  -147.092045,  172471.00
468.64669752,   -1.052,   19.619, -100.566,    0.620,  165.030,  178.470,  -0.058439,  -0.306888,   0.949950,  -0.202598,  -0.928128,  -0.312301,   0.977517,  -0.210708,  -0.007936,  -163.91,    77.83,  -161.70,   -12.16,   108.20,    -0.45,     4.94,   -63.26,    68.265902,  -147.092028,  172454.76
468.65669660,   -1.051,   19.620,  -98.347,    0.616,  165.032,  178.469,  -0.058432,  -0.269881,   0.961119,  -0.202618,  -0.939519,  -0.276134,   0.977513,  -0.210875,   0.000216,  -163.91,    77.83,  -163.97,   -12.17,   106.03,     0.01,     4.94,   -63.26,    68.265974,  -147.092012,  172438.51
468.66669768,   -1.050,   19.621,  -96.115,    0.619,  165.034,  178.468,  -0.058423,  -0.232240,   0.970902,  -0.202636,  -0.949558,  -0.239328,   0.977510,  -0.210722,   0.008416,  -163.92,    77.83,  -166.26,   -12.16,   103.85,     0.48,     4.94,   -63.26,    68.266045,  -147.091995,  172422.25
468.67669777,   -1.050,   19.622,  -93.881,    0.620,  165.037,  178.468,  -0.058415,  -0.194225,   0.979216,  -0.202654,  -0.958161,  -0.202138,   0.977507,  -0.210250,   0.016610,  -163.92,    77.82,  -168.54,   -12.14,   101.66,     0.95,     4.94,   -63.26,    68.266116,  -147.091979,  172405.99
468.68669685,   -1.049,   19.623,  -91.654,    0.619,  165.039,  178.467,  -0.058406,  -0.156036,   0.986023,  -0.202674,  -0.965286,  -0.164759,   0.977503,  -0.209464,   0.024754,  -163.92,    77.82,  -170.82,   -12.09,    99.49,     1.42,     4.94,   -63.26,    68.266187,  -147.091962,  172389.73
468.69669793,   -1.048,   19.624,  -89.423,    0.620,  165.041,  178.466,  -0.058395,  -0.117532,   0.991351,  -0.202692,  -0.970965,  -0.127055,   0.977500,  -0.208359,   0.032877,  -163.93,    77.82,  -173.10,   -12.03,    97.30,     1.88,     4.94,   -63.27,    68.266258,  -147.091945,  172373.47
468.70669701,   -1.047,   19.625,  -87.184,    0.620,  165.044,  178.465,  -0.058384,  -0.078717,   0.995186,  -0.202709,  -0.975184,  -0.089027,   0.977497,  -0.206931,   0.040979,  -163.93,    77.82,  -175.39,   -11.94,    95.11,     2.35,     4.94,   -63.27,    68.266330,  -147.091929,  172357.21
468.71669709,   -1.047,   19.625,  -84.955,    0.619,  165.046,  178.465,  -0.058374,  -0.039950,   0.997495,  -0.202725,  -0.977905,  -0.051029,   0.977494,  -0.205196,   0.048985,  -163.94,    77.82,  -177.66,   -11.84,    92.93,     2.81,     4.94,   -63.27,    68.266401,  -147.091912,  172340.95
468.72669817,   -1.046,   19.626,  -82.730,    0.619,  165.048,  178.464,  -0.058365,  -0.001210,   0.998295,  -0.202739,  -0.979146,  -0.013039,   0.977492,  -0.203155,   0.056902,  -163.94,    77.82,  -179.93,   -11.72,    90.75,     3.26,     4.94,   -63.27,    68.266472,  -147.091896,  172324.69
468.73669726,   -1.045,   19.627,  -80.502,    0.619,  165.051,  178.463,  -0.058356,   0.037596,   0.997588,  -0.202756,  -0.978909,   0.025031,   0.977489,  -0.200806,   0.064748,  -163.94,    77.82,   177.80,   -11.58,    88.56,     3.71,     4.94,   -63.27,    68.266543,  -147.091879,  172308.43
468.74669734,   -1.044,   19.627,  -78.266,    0.620,  165.053,  178.463,  -0.058343,   0.076499,   0.995361,  -0.202770,  -0.977184,   0.063217,   0.977487,  -0.198141,   0.072524,  -163.95,    77.82,   175.52,   -11.43,    86.37,     4.16,     4.94,   -63.27,    68.266614,  -147.091862,  172292.17
468.75669642,   -1.044,   19.628,  -76.035,    0.619,  165.055,  178.462,  -0.058333,   0.115182,   0.991630,  -0.202783,  -0.973980,   0.101204,   0.977485,  -0.195182,   0.080172,  -163.95,    77.82,   173.26,   -11.26,    84.17,     4.60,     4.94,   -63.27,    68.266686,  -147.091846,  172275.91
468.76669750,   -1.043,   19.629,  -73.806,    0.619,  165.057,  178.462,  -0.058324,   0.153662,   0.986401,  -0.202797,  -0.969304,   0.139007,   0.977482,  -0.191932,   0.087695,  -163.95,    77.82,   170.99,   -11.07,    81.98,     5.03,     4.94,   -63.28,    68.266757,  -147.091829,  172259.65
468.77669658,   -1.042,   19.629,  -71.568,    0.621,  165.059,  178.461,  -0.058313,   0.192047,   0.979652,  -0.202810,  -0.963137,   0.176737,   0.977480,  -0.188377,   0.095112,  -163.96,    77.82,   168.72,   -10.86,    79.77,     5.46,     4.94,   -63.28,    68.266828,  -147.091813,  172243.39
468.78669667,   -1.041,   19.630,  -69.340,    0.620,  165.061,  178.461,  -0.058300,   0.229993,   0.971444,  -0.202822,  -0.955533,   0.214054,   0.977478,  -0.184551,   0.102355,  -163.96,    77.82,   166.47,   -10.63,    77.57,     5.87,     4.94,   -63.28,    68.266899,  -147.091796,  172227.13
468.79669775,   -1.041,   19.630,  -67.107,    0.620,  165.063,  178.461,  -0.058289,   0.267649,   0.961752,  -0.202835,  -0.946470,   0.251103,   0.977476,  -0.180440,   0.109458,  -163.97,    77.82,   164.21,   -10.40,    75.37,     6.28,     4.94,   -63.28,    68.266970,  -147.091779,  172210.87
468.80669683,   -1.040,   19.631,  -64.876,    0.620,  165.065,  178.460,  -0.058279,   0.304894,   0.950601,  -0.202846,  -0.935972,   0.287766,   0.977475,  -0.176055,   0.116394,  -163.97,    77.82,   161.96,   -10.14,    73.16,     6.68,     4.94,   -63.28,    68.267042,  -147.091763,  172194.60
468.81669691,   -1.039,   19.631,  -62.657,    0.616,  165.067,  178.460,  -0.058268,   0.341461,   0.938088,  -0.202856,  -0.924130,   0.323781,   0.977473,  -0.171431,   0.123115,  -163.97,    77.82,   159.72,    -9.87,    70.96,     7.07,     4.94,   -63.28,    68.267113,  -147.091746,  172178.32
468.82669599,   -1.038,   19.632,  -60.428,    0.619,  165.069,  178.459,  -0.058259,   0.377680,   0.924101,  -0.202869,  -0.910838,   0.359470,   0.977471,  -0.166529,   0.129684,  -163.98,    77.82,   157.48,    -9.59,    68.74,     7.45,     4.94,   -63.28,    68.267184,  -147.091729,  172162.04
468.83669707,   -1.038,   19.632,  -58.189,    0.622,  165.071,  178.459,  -0.058248,   0.413491,   0.908643,  -0.202880,  -0.896098,   0.394776,   0.977470,  -0.161350,   0.136085,  -163.98,    77.81,   155.23,    -9.29,    66.52,     7.82,     4.95,   -63.28,    68.267255,  -147.091712,  172145.76
468.84669716,   -1.037,   19.633,  -55.965,    0.619,  165.072,  178.459,  -0.058237,   0.448445,   0.891911,  -0.202889,  -0.880099,   0.429258,   0.977468,  -0.155960,   0.142239,  -163.98,    77.81,   153.00,    -8.97,    64.30,     8.18,     4.95,   -63.28,    68.267326,  -147.091696,  172129.48
468.85669624,   -1.036,   19.633,  -53.739,    0.618,  165.074,  178.458,  -0.058227,   0.482745,   0.873823,  -0.202899,  -0.862762,   0.463114,   0.977467,  -0.150333,   0.148184,  -163.99,    77.81,   150.77,    -8.65,    62.08,     8.52,     4.95,   -63.29,    68.267398,  -147.091679,  172113.21
468.86669732,   -1.035,   19.634,  -51.504,    0.619,  165.076,  178.458,  -0.058216,   0.516458,   0.854332,  -0.202908,  -0.844041,   0.496410,   0.977466,  -0.144452,   0.153930,  -163.99,    77.81,   148.54,    -8.31,    59.84,     8.85,     4.95,   -63.29,    68.267469,  -147.091662,  172096.95
468.87669640,   -1.035,   19.634,  -49.264,    0.622,  165.078,  178.458,  -0.058205,   0.549451,   0.833496,  -0.202917,  -0.823994,   0.529017,   0.977465,  -0.138339,   0.159453,  -163.99,    77.81,   146.30,    -7.95,    57.60,     9.18,     4.94,   -63.29,    68.267540,  -147.091646,  172080.69
468.88669648,   -1.034,   19.634,  -47.048,    0.619,  165.080,  178.458,  -0.058192,   0.581256,   0.811638,  -0.202924,  -0.802929,   0.560470,   0.977464,  -0.132086,   0.164675,  -164.00,    77.81,   144.10,    -7.59,    55.37,     9.48,     4.94,   -63.29,    68.267611,  -147.091629,  172064.43
468.89669557,   -1.033,   19.634,  -44.822,    0.618,  165.082,  178.458,  -0.058178,   0.612342,   0.788449,  -0.202929,  -0.780552,   0.591235,   0.977464,  -0.125603,   0.169673,  -164.00,    77.81,   141.89,    -7.22,    53.13,     9.77,     4.94,   -63.29,    68.267682,  -147.091612,  172048.17
468.90669665,   -1.032,   19.634,  -42.581,    0.620,  165.083,  178.458,  -0.058165,   0.642699,   0.763908,  -0.202934,  -0.756839,   0.621299,   0.977463,  -0.118885,   0.174447,  -164.01,    77.81,   139.66,    -6.83,    50.88,    10.05,     4.94,   -63.29,    68.267754,  -147.091596,  172031.90
468.91669673,   -1.031,   19.635,  -40.356,    0.618,  165.084,  178.458,  -0.058152,   0.671873,   0.738380,  -0.202939,  -0.732144,   0.650216,   0.977463,  -0.112035,   0.178925,  -164.01,    77.81,   137.46,    -6.43,    48.63,    10.31,     4.94,   -63.29,    68.267825,  -147.091579,  172015.62
468.92669581,   -1.030,   19.635,  -38.130,    0.619,  165.085,  178.458,  -0.058139,   0.700038,   0.711735,  -0.202944,  -0.706342,   0.678155,   0.977463,  -0.105015,   0.183135,  -164.01,    77.81,   135.26,    -6.03,    46.38,    10.55,     4.94,   -63.29,    68.267896,  -147.091563,  171999.34
468.93669689,   -1.029,   19.635,  -35.901,    0.619,  165.086,  178.458,  -0.058125,   0.727187,   0.683974,  -0.202946,  -0.679433,   0.705113,   0.977463,  -0.097825,   0.187071,  -164.02,    77.81,   133.06,    -5.61,    44.13,    10.78,     4.94,   -63.29,    68.267967,  -147.091546,  171983.06
468.94669598,   -1.029,   19.635,  -33.669,    0.619,  165.087,  178.458,  -0.058112,   0.753266,   0.655143,  -0.202949,  -0.651462,   0.731032,   0.977463,  -0.090479,   0.190733,  -164.02,    77.81,   130.85,    -5.19,    41.87,    11.00,     4.94,   -63.30,    68.268038,  -147.091529,  171966.78
468.95669606,   -1.028,   19.635,  -31.445,    0.618,  165.089,  178.458,  -0.058099,   0.778126,   0.625416,  -0.202953,  -0.622598,   0.755766,   0.977463,  -0.083020,   0.194095,  -164.03,    77.81,   128.66,    -4.76,    39.61,    11.19,     4.95,   -63.30,    68.268110,  -147.091513,  171950.50
468.96669714,   -1.027,   19.635,  -29.210,    0.619,  165.091,  178.458,  -0.058086,   0.801913,   0.594610,  -0.202954,  -0.592663,   0.779462,   0.977464,  -0.075402,   0.197177,  -164.03,    77.81,   126.47,    -4.32,    37.34,    11.37,     4.95,   -63.30,    68.268181,  -147.091496,  171934.22
468.97669622,   -1.026,   19.634,  -26.972,    0.621,  165.092,  178.459,  -0.058076,   0.824527,   0.562834,  -0.202953,  -0.561764,   0.802017,   0.977465,  -0.067652,   0.199965,  -164.03,    77.81,   124.27,    -3.88,    35.06,    11.53,     4.95,   -63.30,    68.268253,  -147.091480,  171917.94
468.98669630,   -1.025,   19.634,  -24.754,    0.619,  165.094,  178.459,  -0.058063,   0.845685,   0.530515,  -0.202953,  -0.530314,   0.823151,   0.977466,  -0.059875,   0.202426,  -164.03,    77.81,   122.09,    -3.43,    32.80,    11.68,     4.95,   -63.30,    68.268324,  -147.091463,  171901.66
468.99669538,   -1.025,   19.634,  -22.530,    0.618,  165.096,  178.459,  -0.058052,   0.865635,   0.497300,  -0.202956,  -0.497970,   0.843110,   0.977465,  -0.051986,   0.204594,  -164.04,    77.81,   119.91,    -2.98,    30.53,    11.81,     4.95,   -63.30,    68.268395,  -147.091446,  171885.38
469.00669647,   -1.024,   19.634,  -20.284,    0.620,  165.097,  178.459,  -0.058039,   0.884456,   0.463000,  -0.202956,  -0.464551,   0.861976,   0.977466,  -0.043940,   0.206468,  -164.04,    77.81,   117.71,    -2.52,    28.24,    11.92,     4.95,   -63.30,    68.268467,  -147.091430,  171869.10
469.01669555,   -1.023,   19.634,  -18.059,    0.618,  165.097,  178.459,  -0.058030,   0.901768,   0.428308,  -0.202955,  -0.430728,   0.879365,   0.977467,  -0.035898,   0.208014,  -164.04,    77.81,   115.53,    -2.06,    25.97,    12.01,     4.95,   -63.31,    68.268538,  -147.091413,  171852.82
469.02669563,   -1.023,   19.634,  -15.842,    0.619,  165.098,  178.460,  -0.058019,   0.917654,   0.393122,  -0.202955,  -0.396404,   0.895362,   0.977468,  -0.027838,   0.209241,  -164.05,    77.81,   113.36,    -1.60,    23.70,    12.08,     4.95,   -63.31,    68.268609,  -147.091397,  171836.54
469.03669671,   -1.022,   19.633,  -13.610,    0.620,  165.098,  178.460,  -0.058010,   0.932272,   0.357076,  -0.202952,  -0.361222,   0.910126,   0.977469,  -0.019673,   0.210161,  -164.05,    77.81,   111.18,    -1.13,    21.42,    12.13,     4.95,   -63.31,    68.268680,  -147.091380,  171820.26
469.04669579,   -1.021,   19.633,  -11.371,    0.620,  165.099,  178.460,  -0.057999,   0.945509,   0.320389,  -0.202952,  -0.325394,   0.923542,   0.977469,  -0.011459,   0.210765,  -164.05,    77.81,   108.99,    -0.66,    19.13,    12.17,     4.95,   -63.31,    68.268751,  -147.091363,  171803.98
469.05669588,   -1.021,   19.633,   -9.148,    0.617,  165.100,  178.460,  -0.057990,   0.957221,   0.283487,  -0.202949,  -0.289339,   0.935465,   0.977471,  -0.003286,   0.211046,  -164.05,    77.81,   106.82,    -0.19,    16.86,    12.18,     4.95,   -63.31,    68.268823,  -147.091347,  171787.70
469.06669496,   -1.020,   19.633,   -6.928,    0.619,  165.101,  178.461,  -0.057980,   0.967485,   0.246195,  -0.202947,  -0.252883,   0.945972,   0.977472,   0.004883,   0.211010,  -164.06,    77.82,   104.65,     0.28,    14.59,    12.18,     4.95,   -63.31,    68.268894,  -147.091330,  171771.42
469.07669604,   -1.020,   19.632,   -4.691,    0.621,  165.103,  178.461,  -0.057971,   0.976357,   0.208247,  -0.202943,  -0.215768,   0.955122,   0.977473,   0.013107,   0.210653,  -164.06,    77.82,   102.46,     0.75,    12.30,    12.16,     4.95,   -63.31,    68.268965,  -147.091314,  171755.14
469.08669612,   -1.019,   19.632,   -2.465,    0.619,  165.104,  178.461,  -0.057962,   0.983708,   0.170171,  -0.202940,  -0.178508,   0.962782,   0.977474,   0.021270,   0.209981,  -164.06,    77.82,   100.29,     1.22,    10.02,    12.12,     4.95,   -63.31,    68.269036,  -147.091297,  171738.86
469.09669520,   -1.019,   19.631,   -0.244,    0.617,  165.106,  178.462,  -0.057953,   0.989564,   0.131927,  -0.202936,  -0.141067,   0.968977,   0.977476,   0.029382,   0.208994,  -164.06,    77.82,    98.11,     1.68,     7.75,    12.06,     4.95,   -63.31,    68.269107,  -147.091280,  171722.58
469.10669629,   -1.018,   19.631,    1.994,    0.619,  165.107,  178.462,  -0.057946,   0.993962,   0.093180,  -0.202934,  -0.103116,   0.973748,   0.977476,   0.037515,   0.207683,  -164.06,    77.82,    95.92,     2.15,     5.47,    11.99,     4.95,   -63.32,    68.269179,  -147.091264,  171706.29
469.11669537,   -1.018,   19.631,    4.220,    0.618,  165.108,  178.462,  -0.057938,   0.996830,   0.054517,  -0.202929,  -0.065228,   0.977018,   0.977478,   0.045544,   0.206065,  -164.07,    77.82,    93.74,     2.61,     3.19,    11.89,     4.95,   -63.32,    68.269250,  -147.091247,  171689.99
469.12669545,   -1.017,   19.630,    6.439,    0.618,  165.109,  178.463,  -0.057931,   0.998194,   0.015884,  -0.202923,  -0.027353,   0.978813,   0.977479,   0.053481,   0.204141,  -164.07,    77.82,    91.57,     3.07,     0.93,    11.78,     4.95,   -63.32,    68.269321,  -147.091231,  171673.69
